,OBJECT,LAT,LON,ALTITUDE,ALT_NORM,NEAR_TEMPLE,NEAR_BATTLE_SITE,NEAR_ANCIENT_HARBOR,NEAR_POLIS,NEAR_MODERN_CITY,CLASSIFICATION
4773,Denizl33,38.4375,33.0625,965.333313,0,0,0,1,0,1,0
4774,Denizl34,38.5,33,961.2666626,0,0,0,1,0,1,0
4775,Denizl35,38.55,32.95,942.4516602,0,0,0,1,0,1,0
4776,Denizl36,38.5125,32.9875,968.2564087,0,0,0,1,0,1,0
4777,Denizl37,38.55,32.95,942.4516602,0,0,0,1,0,1,0
4778,Denizl38,38.5375,32.9625,974.5874023,0,0,0,1,0,1,0
4779,Denizl39,38.5875,32.9125,993.2755737,0,0,0,1,0,1,0
4780,Denizl40,38.5875,32.9125,993.2755737,0,0,0,1,0,1,0
4781,Denizl41,38.5375,32.9625,974.5874023,0,0,0,1,0,1,0
4782,Denizl42,38.475,33.025,964.7199707,0,0,0,1,0,1,0
4783,Denizl43,38.475,33.025,964.7199707,0,0,0,1,0,1,0
4784,Denizl44,38.4375,33.0625,965.333313,0,0,0,1,0,1,0
4785,Denizl45,38.375,33.125,964.5802612,0,0,0,1,0,1,0
4786,Denizl46,38.3625,33.1375,963.4598999,0,0,0,1,0,1,0
4787,Denizl47,38.3375,33.1625,962.5899658,0,0,0,1,0,1,0
4788,Denizl48,38.2875,33.2125,965.8312378,0,0,0,1,0,1,0
4789,Denizl49,38.2875,33.2125,965.8312378,0,0,0,1,0,1,0
4790,Denizl50,38.275,33.225,967,0,0,0,1,0,1,0
4791,Denizl51,38.2375,33.2625,974,0,0,0,1,0,1,0
4792,Denizl52,38.275,33.225,967,0,0,0,1,0,1,0
4793,Denizl53,38.2125,33.2875,980.020874,0,0,0,1,0,1,0
4794,Denizl54,38.275,33.225,967,0,0,0,1,0,1,0
4795,Denizl55,38.2125,33.2875,980.020874,0,0,0,1,0,1,0
4796,Denizl56,38.275,33.225,967,0,0,0,1,0,1,0
4797,Denizl57,38.3375,33.1625,962.5899658,0,0,0,1,0,1,0
4798,Denizl58,38.3,33.2,965.0044556,0,0,0,1,0,1,0
4799,Denizl59,38.3375,33.1625,962.5899658,0,0,0,1,0,1,0
4800,Denizl60,38.3,33.2,965.0044556,0,0,0,1,0,1,0
4801,Denizl61,38.2625,33.2375,967,0,0,0,1,0,1,0
4802,Denizl62,38.325,33.175,964,0,0,0,1,0,1,0
4803,Denizl63,38.2875,33.2125,965.8312378,0,0,0,1,0,1,0
4804,Denizl64,38.25,33.25,969,0,0,0,1,0,1,0
4805,Denizl65,38.2875,33.2125,965.8312378,0,0,0,1,0,1,0
4806,Denizl66,38.35,33.15,962.9560547,0,0,0,1,0,1,0
4807,Denizl67,38.4125,33.0875,964.2577515,0,0,0,1,0,1,0
4808,Denizl68,38.45,33.05,964.0710449,0,0,0,1,0,1,0
4809,Denizl69,38.3875,33.1125,965.848877,0,0,0,1,0,1,0
4810,Denizl70,38.4125,33.0875,964.2577515,0,0,0,1,0,1,0
4811,Denizl71,38.4125,33.0875,964.2577515,0,0,0,1,0,1,0
4812,Denizl72,38.425,33.075,966,0,0,0,1,0,1,0
4813,Denizl73,38.425,33.075,966,0,0,0,1,0,1,0
4814,Denizl74,38.425,33.075,966,0,0,0,1,0,1,0
4815,Denizl75,38.3875,33.1125,965.848877,0,0,0,1,0,1,0
4816,Denizl76,38.3875,33.1125,965.848877,0,0,0,1,0,1,0
4817,Denizl77,38.425,33.075,966,0,0,0,1,0,1,0
4818,Denizl78,38.4875,33.0125,962.9698486,0,0,0,1,0,1,0
4819,Denizl79,38.5125,32.9875,968.2564087,0,0,0,1,0,1,0
4820,Denizl80,38.5375,32.9625,974.5874023,0,0,0,1,0,1,0
4821,Denizl81,38.5,33,961.2666626,0,0,0,1,0,1,0
4822,Denizl82,38.55,32.95,942.4516602,0,0,0,1,0,1,0
4823,Denizl83,38.55,32.95,942.4516602,0,0,0,1,0,1,0
4824,Denizl84,38.5875,32.9125,993.2755737,0,0,0,1,0,1,0
4825,Denizl85,38.6,32.9,999.5117188,0,0,0,1,0,1,0
4826,Denizl86,38.6375,32.8625,1027.091431,0,0,0,1,0,1,0
4827,Denizl87,38.65,32.85,998.9727783,0,0,0,1,0,1,0
4828,Denizl88,38.675,32.825,1050.199951,0,0,0,1,0,1,0
4829,Denizl89,38.7125,32.7875,1156.784668,0,0,0,1,0,1,0
4830,Denizl90,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4831,Denizl91,38.8,32.7,1148.976807,0,0,0,1,0,1,0
4832,Denizl92,38.8375,32.6625,1232.839966,0,0,0,1,0,1,0
4833,Denizl93,38.9,32.6,1244.031372,0,0,0,1,0,1,0
4834,Denizl94,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4835,Denizl95,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4836,Denizl96,38.9375,32.5625,1329.000977,0,0,0,1,0,1,0
4837,Denizl97,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4838,Denizl98,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4839,Denizl99,38.95,32.55,1317.534302,0,0,0,1,0,1,0
4840,Denizl100,38.9125,32.5875,1268.42627,0,0,0,1,0,1,0
4841,Denizl101,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4842,Denizl102,38.85,32.65,1234.187378,0,0,0,1,0,1,0
4843,Denizl103,38.8125,32.6875,1171.568848,0,0,0,1,0,1,0
4844,Denizl104,38.7625,32.7375,1181.449951,0,0,0,1,0,1,0
4845,Denizl105,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4846,Denizl106,38.7875,32.7125,1147.42334,0,0,0,1,0,1,0
4847,Denizl107,38.8,32.7,1148.976807,0,0,0,1,0,1,0
4848,Denizl108,38.8625,32.6375,1244.804443,0,0,0,1,0,1,0
4849,Denizl109,38.8125,32.6875,1171.568848,0,0,0,1,0,1,0
4850,Denizl110,38.775,32.725,1188.293335,0,0,0,1,0,1,0
4851,Denizl111,38.8,32.7,1148.976807,0,0,0,1,0,1,0
4852,Denizl112,38.7875,32.7125,1147.42334,0,0,0,1,0,1,0
4853,Denizl113,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4854,Denizl114,38.7,32.8,1108.55481,0,0,0,1,0,1,0
4855,Denizl115,38.7375,32.7625,1163.848877,0,0,0,1,0,1,0
4856,Denizl116,38.7,32.8,1108.55481,0,0,0,1,0,1,0
4857,Denizl117,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4858,Denizl118,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4859,Denizl119,38.8125,32.6875,1171.568848,0,0,0,1,0,1,0
4860,Denizl120,38.775,32.725,1188.293335,0,0,0,1,0,1,0
4861,Denizl121,38.825,32.675,1240.574097,0,0,0,1,0,1,0
4862,Denizl122,38.7875,32.7125,1147.42334,0,0,0,1,0,1,0
4863,Denizl123,38.725,32.775,1145.106689,0,0,0,1,0,1,0
4864,Denizl124,38.7625,32.7375,1181.449951,0,0,0,1,0,1,0
4865,Denizl125,38.725,32.775,1145.106689,0,0,0,1,0,1,0
4866,Denizl126,38.7625,32.7375,1181.449951,0,0,0,1,0,1,0
4867,Denizl127,38.75,32.75,1176.133301,0,0,0,1,0,1,0
4868,Denizl128,38.8,32.7,1148.976807,0,0,0,1,0,1,0
4869,Denizl129,38.8375,32.6625,1232.839966,0,0,0,1,0,1,0
4870,Denizl130,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4871,Denizl131,38.825,32.675,1240.574097,0,0,0,1,0,1,0
4872,Denizl132,38.8125,32.6875,1171.568848,0,0,0,1,0,1,0
4873,Denizl133,38.7625,32.7375,1181.449951,0,0,0,1,0,1,0
4874,Denizl134,38.7625,32.7375,1181.449951,0,0,0,1,0,1,0
4875,Denizl135,38.7875,32.7125,1147.42334,0,0,0,1,0,1,0
4876,Denizl136,38.85,32.65,1234.187378,0,0,0,1,0,1,0
4877,Denizl137,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4878,Denizl138,38.9125,32.5875,1268.42627,0,0,0,1,0,1,0
4879,Denizl139,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4880,Denizl140,38.95,32.55,1317.534302,0,0,0,1,0,1,0
4881,Denizl141,38.925,32.575,1282.059326,0,0,0,1,0,1,0
4882,Denizl142,38.9,32.6,1244.031372,0,0,0,1,0,1,0
4883,Denizl143,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4884,Denizl144,38.925,32.575,1282.059326,0,0,0,1,0,1,0
4885,Denizl145,38.9875,32.5125,1233.506714,0,0,0,1,0,1,0
4886,Denizl146,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4887,Denizl147,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4888,Denizl148,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4889,Denizl149,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4890,Denizl150,38.925,32.575,1282.059326,0,0,0,1,0,1,0
4891,Denizl151,38.9125,32.5875,1268.42627,0,0,0,1,0,1,0
4892,Denizl152,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4893,Denizl153,38.8375,32.6625,1232.839966,0,0,0,1,0,1,0
4894,Denizl154,38.8875,32.6125,1235.448853,0,0,0,1,0,1,0
4895,Denizl155,38.925,32.575,1282.059326,0,0,0,1,0,1,0
4896,Denizl156,38.9,32.6,1244.031372,0,0,0,1,0,1,0
4897,Denizl157,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4898,Denizl158,38.95,32.55,1317.534302,0,0,0,1,0,1,0
4899,Denizl159,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4900,Denizl160,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4901,Denizl161,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4902,Denizl162,39.075,32.425,911.7208252,0,0,0,1,0,1,0
4903,Denizl163,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
4904,Denizl164,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
4905,Denizl165,39.1625,32.3375,918.8444214,0,0,0,1,0,1,0
4906,Denizl166,39.1375,32.3625,919.737793,0,0,0,1,0,1,0
4907,Denizl167,39.1625,32.3375,918.8444214,0,0,0,1,0,1,0
4908,Denizl168,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
4909,Denizl169,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
4910,Denizl170,39.0375,32.4625,960.5200195,0,0,0,1,0,1,0
4911,Denizl171,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4912,Denizl172,39.0125,32.4875,1052.598267,0,0,0,1,0,1,0
4913,Denizl173,38.9625,32.5375,1241.35498,0,0,0,1,0,1,0
4914,Denizl174,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4915,Denizl175,39.0125,32.4875,1052.598267,0,0,0,1,0,1,0
4916,Denizl176,38.95,32.55,1317.534302,0,0,0,1,0,1,0
4917,Denizl177,39.0125,32.4875,1052.598267,0,0,0,1,0,1,0
4918,Denizl178,39.0625,32.4375,905.111084,0,0,0,1,0,1,0
4919,Denizl179,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4920,Denizl180,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4921,Denizl181,39.0125,32.4875,1052.598267,0,0,0,1,0,1,0
4922,Denizl182,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4923,Denizl183,39.0125,32.4875,1052.598267,0,0,0,1,0,1,0
4924,Denizl184,39.0625,32.4375,905.111084,0,0,0,1,0,1,0
4925,Denizl185,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4926,Denizl186,38.9875,32.5125,1233.506714,0,0,0,1,0,1,0
4927,Denizl187,39,32.5,1194.651855,0,0,0,1,0,1,0
4928,Denizl188,38.975,32.525,1220.305176,0,0,0,1,0,1,0
4929,Denizl189,39.025,32.475,994.4489136,0,0,0,1,0,1,0
4930,Denizl190,39.05,32.45,930.737793,0,0,0,1,0,1,0
4931,Denizl191,39.1,32.4,871.9199829,0,0,0,1,0,1,0
4932,Denizl192,39.1,32.4,871.9199829,0,0,0,1,0,1,0
4933,Denizl193,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
4934,Denizl194,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
4935,Denizl195,39.0625,32.4375,905.111084,0,0,0,1,0,1,0
4936,Denizl196,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
4937,Denizl197,39.1625,32.3375,918.8444214,0,0,0,1,0,1,0
4938,Denizl198,39.2125,32.2875,891.6088867,0,0,0,1,0,1,0
4939,Denizl199,39.15,32.35,905.8508301,0,0,0,1,0,1,0
4940,Denizl200,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
4941,Denizl201,39.1375,32.3625,919.737793,0,0,0,1,0,1,0
4942,Denizl202,39.2,32.3,913.7510986,0,0,0,1,0,1,0
4943,Denizl203,39.2125,32.2875,891.6088867,0,0,0,1,0,1,0
4944,Denizl204,39.2375,32.2625,860.56073,0,0,0,1,0,1,0
4945,Denizl205,39.1875,32.3125,917.7659302,0,0,0,1,0,1,0
4946,Denizl206,39.2,32.3,913.7510986,0,0,0,1,0,1,0
4947,Denizl207,39.175,32.325,942.7409058,0,0,0,1,0,1,0
4948,Denizl208,39.225,32.275,875.3347168,0,0,0,1,0,1,0
4949,Denizl209,39.2875,32.2125,781,0,0,0,1,0,1,0
4950,Denizl210,39.275,32.225,889.3565063,0,0,0,1,0,1,0
4951,Denizl211,39.3375,32.1625,842.9138794,0,0,0,1,0,1,0
4952,Denizl212,39.35,32.15,867.0290527,0,0,0,1,0,1,0
4953,Denizl213,39.3625,32.1375,872.7547607,0,0,0,1,0,1,0
4954,Denizl214,39.3625,32.1375,872.7547607,0,0,0,1,0,1,0
4955,Denizl215,39.4,32.1,926.630127,0,0,0,1,0,1,0
4956,Denizl216,39.3875,32.1125,864.1509399,0,0,0,1,0,1,0
4957,Denizl217,39.425,32.075,1015.595581,0,0,0,1,0,1,0
4958,Denizl218,39.45,32.05,763.1776733,0,0,0,1,0,1,0
4959,Denizl219,39.4,32.1,926.630127,0,0,0,1,0,1,0
4960,Denizl220,39.4125,32.0875,1062.357178,0,0,0,1,0,1,0
4961,Denizl221,39.45,32.05,763.1776733,0,0,0,1,0,1,0
4962,Denizl222,39.475,32.025,713,0,0,0,1,0,1,0
4963,Denizl223,39.525,31.975,692,0,0,0,1,0,1,0
4964,Denizl224,39.4625,32.0375,747.1238403,0,0,0,1,0,1,0
4965,Denizl225,39.525,31.975,692,0,0,0,1,0,1,0
4966,Denizl226,39.4875,32.0125,704,0,0,0,1,0,1,0
4967,Denizl227,39.5125,31.9875,713.927063,0,0,0,1,0,1,0
4968,Denizl228,39.45,32.05,763.1776733,0,0,0,1,0,1,0
4969,Denizl229,39.5,32,697,0,0,0,1,0,1,0
4970,Denizl230,39.525,31.975,692,0,0,0,1,0,1,0
4971,Denizl231,39.5125,31.9875,713.927063,0,0,0,1,0,1,0
4972,Denizl232,39.55,31.95,709.7260742,0,0,0,1,0,1,0
4973,Denizl233,39.525,31.975,692,0,0,0,1,0,1,0
4974,Denizl234,39.5375,31.9625,709.706665,0,0,0,1,0,1,0
4975,Denizl235,39.5875,31.9125,780.0742798,0,0,0,1,0,1,0
4976,Denizl236,39.65,31.85,806.039978,0,0,0,1,0,1,0
4977,Denizl237,39.5875,31.9125,780.0742798,0,0,0,1,0,1,0
4978,Denizl238,39.5375,31.9625,709.706665,0,0,0,1,0,1,0
4979,Denizl239,39.525,31.975,692,0,0,0,1,0,1,0
4980,Denizl240,39.4875,32.0125,704,0,0,0,1,0,1,0
4981,Denizl241,39.5125,31.9875,713.927063,0,0,0,1,0,1,0
4982,Denizl242,39.5125,31.9875,713.927063,0,0,0,1,0,1,0
4983,Denizl243,39.475,32.025,713,0,0,0,1,0,1,0
4984,Denizl244,39.425,32.075,1015.595581,0,0,0,1,0,1,0
4985,Denizl245,39.4375,32.0625,804.555542,0,0,0,1,0,1,0
4986,Denizl246,39.4125,32.0875,1062.357178,0,0,0,1,0,1,0
4987,Denizl247,39.375,32.125,900.6889038,0,0,0,1,0,1,0
4988,Denizl248,39.3375,32.1625,842.9138794,0,0,0,1,0,1,0
4989,Denizl249,39.3,32.2,780.9204102,0,0,0,1,0,1,0
4990,Denizl250,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
4991,Denizl251,39.25,32.25,877.2681274,0,0,0,1,0,1,0
4992,Denizl252,39.3,32.2,780.9204102,0,0,0,1,0,1,0
4993,Denizl253,39.3,32.2,780.9204102,0,0,0,1,0,1,0
4994,Denizl254,39.25,32.25,877.2681274,0,0,0,1,0,1,0
4995,Denizl255,39.225,32.275,875.3347168,0,0,0,1,0,1,0
4996,Denizl256,39.275,32.225,889.3565063,0,0,0,1,0,1,0
4997,Denizl257,39.2375,32.2625,860.56073,0,0,0,1,0,1,0
4998,Denizl258,39.225,32.275,875.3347168,0,0,0,1,0,1,0
4999,Denizl259,39.225,32.275,875.3347168,0,0,0,1,0,1,0
5000,Denizl260,39.225,32.275,875.3347168,0,0,0,1,0,1,0
5001,Denizl261,39.275,32.225,889.3565063,0,0,0,1,0,1,0
5002,Denizl262,39.225,32.275,875.3347168,0,0,0,1,0,1,0
5003,Denizl263,39.175,32.325,942.7409058,0,0,0,1,0,1,0
5004,Denizl264,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
5005,Denizl265,39.05,32.45,930.737793,0,0,0,1,0,1,0
5006,Denizl266,39.0625,32.4375,905.111084,0,0,0,1,0,1,0
5007,Denizl267,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
5008,Denizl268,39.125,32.375,928.9091187,0,0,0,1,0,1,0
5009,Denizl269,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
5010,Denizl270,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
5011,Denizl271,39.075,32.425,911.7208252,0,0,0,1,0,1,0
5012,Denizl272,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
5013,Denizl273,39.1,32.4,871.9199829,0,0,0,1,0,1,0
5014,Denizl274,39.1125,32.3875,890.0656738,0,0,0,1,0,1,0
5015,Denizl275,39.0625,32.4375,905.111084,0,0,0,1,0,1,0
5016,Denizl276,39.0875,32.4125,898.5466919,0,0,0,1,0,1,0
5017,Denizl277,39.125,32.375,928.9091187,0,0,0,1,0,1,0
5018,Denizl278,39.1625,32.3375,918.8444214,0,0,0,1,0,1,0
5019,Denizl279,39.175,32.325,942.7409058,0,0,0,1,0,1,0
5020,Denizl280,39.2375,32.2625,860.56073,0,0,0,1,0,1,0
5021,Denizl281,39.2875,32.2125,781,0,0,0,1,0,1,0
5022,Denizl282,39.25,32.25,877.2681274,0,0,0,1,0,1,0
5023,Denizl283,39.2125,32.2875,891.6088867,0,0,0,1,0,1,0
5024,Denizl284,39.25,32.25,877.2681274,0,0,0,1,0,1,0
5025,Denizl285,39.2875,32.2125,781,0,0,0,1,0,1,0
5026,Denizl286,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5027,Denizl287,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5028,Denizl288,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5029,Denizl289,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5030,Denizl290,39.325,32.175,782.3674927,0,0,0,1,0,1,0
5031,Denizl291,39.275,32.225,889.3565063,0,0,0,1,0,1,0
5032,Denizl292,39.325,32.175,782.3674927,0,0,0,1,0,1,0
5033,Denizl293,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5034,Denizl294,39.2625,32.2375,826.0646973,0,0,0,1,0,1,0
5035,Denizl295,39.2,32.3,913.7510986,0,0,0,1,0,1,0
5036,Denizl296,39.25,32.25,877.2681274,0,0,0,1,0,1,0
5037,Denizl297,39.2125,32.2875,891.6088867,0,0,0,1,0,1,0
5038,Denizl298,39.175,32.325,942.7409058,0,0,0,1,0,1,0
5039,Denizl299,39.2125,32.2875,891.6088867,0,0,0,1,0,1,0
5040,Ath0,38.9875,25.0125,-424.3418579,0,1,1,1,0,0,0
5041,Ath1,38.9875,25.0125,-424.3418579,0,1,1,1,0,0,0
5042,Ath2,38.9875,25.0125,-424.3418579,0,1,1,1,0,0,0
5043,Ath3,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5044,Ath4,38.975,25.025,-370.7760315,0,1,1,1,0,0,0
5045,Ath5,39.025,24.975,-473.6460571,0,1,1,1,0,0,0
5046,Ath6,39.0625,24.9375,-685.9703979,0,1,1,1,0,0,0
5047,Ath7,39.025,24.975,-473.6460571,0,1,1,1,0,0,0
5048,Ath8,38.975,25.025,-370.7760315,0,1,1,1,0,0,0
5049,Ath9,38.9875,25.0125,-424.3418579,0,1,1,1,0,0,0
5050,Ath10,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5051,Ath11,38.975,25.025,-370.7760315,0,1,1,1,0,0,0
5052,Ath12,39.025,24.975,-473.6460571,0,1,1,1,0,0,0
5053,Ath13,38.975,25.025,-370.7760315,0,1,1,1,0,0,0
5054,Ath14,39,25,-455.6074219,0,1,1,1,0,0,0
5055,Ath15,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5056,Ath16,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5057,Ath17,39.075,24.925,-736.3466797,0,1,1,1,0,0,0
5058,Ath18,39.1,24.9,-747.7196045,0,1,1,1,0,0,0
5059,Ath19,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5060,Ath20,39.15,24.85,-819.777771,0,1,1,1,0,0,0
5061,Ath21,39.1375,24.8625,-776.2399902,0,1,1,1,0,0,0
5062,Ath22,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5063,Ath23,39.1,24.9,-747.7196045,0,1,1,1,0,0,0
5064,Ath24,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5065,Ath25,39,25,-455.6074219,0,1,1,1,0,0,0
5066,Ath26,39,25,-455.6074219,0,1,1,1,0,0,0
5067,Ath27,38.95,25.05,-313.1607666,0,1,1,1,0,0,0
5068,Ath28,38.95,25.05,-313.1607666,0,1,1,1,0,0,0
5069,Ath29,39,25,-455.6074219,0,1,1,1,0,0,0
5070,Ath30,38.9625,25.0375,-325.2301025,0,1,1,1,0,0,0
5071,Ath31,39,25,-455.6074219,0,1,1,1,0,0,0
5072,Ath32,39.0125,24.9875,-511.9555664,0,1,1,1,0,0,0
5073,Ath33,39.025,24.975,-473.6460571,0,1,1,1,0,0,0
5074,Ath34,39.025,24.975,-473.6460571,0,1,1,1,0,0,0
5075,Ath35,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5076,Ath36,39,25,-455.6074219,0,1,1,1,0,0,0
5077,Ath37,39.0125,24.9875,-511.9555664,0,1,1,1,0,0,0
5078,Ath38,39.0625,24.9375,-685.9703979,0,1,1,1,0,0,0
5079,Ath39,39.1125,24.8875,-734.3317871,0,1,1,1,0,0,0
5080,Ath40,39.15,24.85,-819.777771,0,1,1,1,0,0,0
5081,Ath41,39.175,24.825,-829.0513306,0,1,1,1,0,0,0
5082,Ath42,39.1125,24.8875,-734.3317871,0,1,1,1,0,0,0
5083,Ath43,39.175,24.825,-829.0513306,0,1,1,1,0,0,0
5084,Ath44,39.2375,24.7625,-654.6221924,0,1,1,1,0,0,0
5085,Ath45,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5086,Ath46,39.175,24.825,-829.0513306,0,1,1,1,0,0,0
5087,Ath47,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5088,Ath48,39.1625,24.8375,-830.9724121,0,1,1,1,0,0,0
5089,Ath49,39.1625,24.8375,-830.9724121,0,1,1,1,0,0,0
5090,Ath50,39.1,24.9,-747.7196045,0,1,1,1,0,0,0
5091,Ath51,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5092,Ath52,39,25,-455.6074219,0,1,1,1,0,0,0
5093,Ath53,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5094,Ath54,39.0125,24.9875,-511.9555664,0,1,1,1,0,0,0
5095,Ath55,39,25,-455.6074219,0,1,1,1,0,0,0
5096,Ath56,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5097,Ath57,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5098,Ath58,39.1,24.9,-747.7196045,0,1,1,1,0,0,0
5099,Ath59,39.1375,24.8625,-776.2399902,0,1,1,1,0,0,0
5100,Ath60,39.075,24.925,-736.3466797,0,1,1,1,0,0,0
5101,Ath61,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5102,Ath62,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5103,Ath63,39.1,24.9,-747.7196045,0,1,1,1,0,0,0
5104,Ath64,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5105,Ath65,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5106,Ath66,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5107,Ath67,39.0625,24.9375,-685.9703979,0,1,1,1,0,0,0
5108,Ath68,39.1125,24.8875,-734.3317871,0,1,1,1,0,0,0
5109,Ath69,39.1625,24.8375,-830.9724121,0,1,1,1,0,0,0
5110,Ath70,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5111,Ath71,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5112,Ath72,39.15,24.85,-819.777771,0,1,1,1,0,0,0
5113,Ath73,39.2125,24.7875,-714.0463257,0,1,1,1,0,0,0
5114,Ath74,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5115,Ath75,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5116,Ath76,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5117,Ath77,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5118,Ath78,39.075,24.925,-736.3466797,0,1,1,1,0,0,0
5119,Ath79,39.075,24.925,-736.3466797,0,1,1,1,0,0,0
5120,Ath80,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5121,Ath81,39.05,24.95,-542.8266602,0,1,1,1,0,0,0
5122,Ath82,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5123,Ath83,39.0375,24.9625,-478.1720886,0,1,1,1,0,0,0
5124,Ath84,39.0875,24.9125,-762.5386353,0,1,1,1,0,0,0
5125,Ath85,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5126,Ath86,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5127,Ath87,39.2375,24.7625,-654.6221924,0,1,1,1,0,0,0
5128,Ath88,39.25,24.75,-566.8622437,0,1,1,1,0,0,0
5129,Ath89,39.225,24.775,-665.2520142,0,1,1,1,0,0,0
5130,Ath90,39.25,24.75,-566.8622437,0,1,1,1,0,0,0
5131,Ath91,39.3125,24.6875,-406.1555481,0,1,1,1,0,0,0
5132,Ath92,39.2625,24.7375,-540.322998,0,1,1,1,0,0,0
5133,Ath93,39.225,24.775,-665.2520142,0,1,1,1,0,0,0
5134,Ath94,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5135,Ath95,39.125,24.875,-745.2444458,0,1,1,1,0,0,0
5136,Ath96,39.1375,24.8625,-776.2399902,0,1,1,1,0,0,0
5137,Ath97,39.2,24.8,-752.1289063,0,1,1,1,0,0,0
5138,Ath98,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5139,Ath99,39.2125,24.7875,-714.0463257,0,1,1,1,0,0,0
5140,Ath100,39.1875,24.8125,-785.9777832,0,1,1,1,0,0,0
5141,Ath101,39.15,24.85,-819.777771,0,1,1,1,0,0,0
5142,Ath102,39.175,24.825,-829.0513306,0,1,1,1,0,0,0
